"","scenario","sp.name","year","FI","ssb","rec","Yield"
"2667","Status-quo_rcp85","Sprat",1980,1.73814005,613.5849,158.892,413.62074
"2668","Status-quo_rcp85","Sprat",1981,1.1128358,164.8451,62.9174,293.229113
"2669","Status-quo_rcp85","Sprat",1982,0.9052741,100.8944,39.0216,199.54564
"2670","Status-quo_rcp85","Sprat",1983,1.82094,139.487,70.864,115.61963
"2671","Status-quo_rcp85","Sprat",1984,1.0044931,94.51211,52.3474,112.831855
"2672","Status-quo_rcp85","Sprat",1985,1.17112115,155.57215,31.5783,69.432199
"2673","Status-quo_rcp85","Sprat",1986,1.70056505,71.88947,93.2776,30.00331
"2674","Status-quo_rcp85","Sprat",1987,0.407073575,134.86996,36.066,46.6849459
"2675","Status-quo_rcp85","Sprat",1988,1.4435744,136.83604,52.4912,97.12866
"2676","Status-quo_rcp85","Sprat",1989,0.5104061,68.12847,106.846,75.02719427
"2677","Status-quo_rcp85","Sprat",1990,1.36254675,139.53516,98.5642,83.02336716
"2678","Status-quo_rcp85","Sprat",1991,1.25821,102.67541,63.3591,126.0227763
"2679","Status-quo_rcp85","Sprat",1992,0.5362795,90.18058,90.913,134.7945403
"2680","Status-quo_rcp85","Sprat",1993,1.26210915,118.6357,169.941,213.725999
"2681","Status-quo_rcp85","Sprat",1994,0.5745747,142.76682,114.889,421.81738
"2682","Status-quo_rcp85","Sprat",1995,1.40988155,217.67954,38.5201,419.477128
"2683","Status-quo_rcp85","Sprat",1996,1.2560289,127.1778,35.0925,164.39906
"2684","Status-quo_rcp85","Sprat",1997,0.87323425,66.19869,46.2967,120.7833717
"2685","Status-quo_rcp85","Sprat",1998,1.46734285,135.51256,103.39,185.551833
"2686","Status-quo_rcp85","Sprat",1999,0.9301348,116.75064,77.2089,221.48473622
"2687","Status-quo_rcp85","Sprat",2000,1.1392344,117.89307,54.032,227.074004
"2688","Status-quo_rcp85","Sprat",2001,1.5084958,113.01269,64.1184,221.366156
"2689","Status-quo_rcp85","Sprat",2002,1.38264175,167.89607,55.5137,162.483392
"2690","Status-quo_rcp85","Sprat",2003,1.24283465,90.02809,67.9539,198.528044
"2691","Status-quo_rcp85","Sprat",2004,1.3113324,159.79608,187.738,218.197332
"2692","Status-quo_rcp85","Sprat",2005,0.9400835,162.83359,55.8074,248.457882
"2693","Status-quo_rcp85","Sprat",2006,1.6407843,183.28674,64.6815,129.55435
"2694","Status-quo_rcp85","Sprat",2007,1.10297095,142.3944,52.9127,102.002382
"2695","Status-quo_rcp85","Sprat",2008,0.95487275,81.72228,128.378,70.541546
"2696","Status-quo_rcp85","Sprat",2009,0.6325217,247.4948,125.387,142.246271
"2697","Status-quo_rcp85","Sprat",2010,0.6819491,224.419,143.356,160.2215481
"2698","Status-quo_rcp85","Sprat",2011,0.7811661,238.6605,107.943,154.1318103
"2699","Status-quo_rcp85","Sprat",2012,0.8419376,245.5465,62.6616,98.140065
"2700","Status-quo_rcp85","Sprat",2013,1.1503497,92.7505,214.6,66.1693563
"2701","Status-quo_rcp85","Sprat",2014,0.20748099,381.1958,160.056,158.83238882
"2702","Status-quo_rcp85","Sprat",2015,0.98518425,421.2769,111.451,307.83893
"2703","Status-quo_rcp85","Sprat",2016,2.00666625,227.9545,141.424,259.86144
"2704","Status-quo_rcp85","Sprat",2017,0.8255969,106.68275,208.474,130.41525
"2705","Status-quo_rcp85","Sprat",2018,0.90346995,188.87582,194.938,193.44501
"2706","Status-quo_rcp85","Sprat",2019,0.4794628,226.9883,261.849,151.012749
"2707","Status-quo_rcp85","Sprat",2020,0.5700285,373.9364,118.747,227.57419
"2708","Status-quo_rcp85","Sprat",2022,0.900045,308.089,124.075,207.45691
"2709","Status-quo_rcp85","Sprat",2023,0.249292195,139.4207,103.19,34.33448
"2710","Status-quo_rcp85","Sprat",2024,0.194882935,135.7296,101.805,28.955153
"2711","Status-quo_rcp85","Sprat",2025,0.31337876,156.8704,109.02,56.3841
"2712","Status-quo_rcp85","Sprat",2026,0.44605973,178.0133,114.627,86.96508
"2713","Status-quo_rcp85","Sprat",2027,0.4917976,183.7152,115.89,94.62239
"2714","Status-quo_rcp85","Sprat",2028,0.46916456,179.2539,114.911,86.06959
"2715","Status-quo_rcp85","Sprat",2029,0.434145385,173.3505,113.519,77.29241
"2716","Status-quo_rcp85","Sprat",2030,0.420950925,171.3736,113.027,75.0809
"2717","Status-quo_rcp85","Sprat",2031,0.43061454,173.1867,113.478,78.29453
"2718","Status-quo_rcp85","Sprat",2032,0.4471819,175.9639,114.149,82.34209
"2719","Status-quo_rcp85","Sprat",2033,0.452543645,176.7207,114.327,82.99939
"2720","Status-quo_rcp85","Sprat",2034,0.444115265,175.2488,113.978,80.28745
"2721","Status-quo_rcp85","Sprat",2035,0.430372635,173.0093,113.435,76.76366
"2722","Status-quo_rcp85","Sprat",2036,0.42046444,171.4788,113.054,74.57183
"2723","Status-quo_rcp85","Sprat",2037,0.417683865,171.1261,112.965,74.17114
"2724","Status-quo_rcp85","Sprat",2038,0.419611965,171.4922,113.057,74.75577
"2725","Status-quo_rcp85","Sprat",2039,0.42202883,171.8776,113.154,75.29179
"2726","Status-quo_rcp85","Sprat",2040,0.422595085,171.9336,113.168,75.32298
"2727","Status-quo_rcp85","Sprat",2041,0.42165481,171.7536,113.123,75.03031
"2728","Status-quo_rcp85","Sprat",2042,0.4205136,171.5641,113.075,74.74347
"2729","Status-quo_rcp85","Sprat",2043,0.41978617,171.459,113.049,74.56482
"2730","Status-quo_rcp85","Sprat",2044,0.41897038,171.3453,113.02,74.3262
"2731","Status-quo_rcp85","Sprat",2045,0.41714115,171.0653,112.95,73.80027
"2732","Status-quo_rcp85","Sprat",2046,0.41387292,170.5521,112.82,72.92137
"2733","Status-quo_rcp85","Sprat",2047,0.409595095,169.8805,112.648,71.83069
"2734","Status-quo_rcp85","Sprat",2048,0.40515181,169.1873,112.469,70.74272
"2735","Status-quo_rcp85","Sprat",2049,0.401276005,168.5864,112.313,69.82394
"2736","Status-quo_rcp85","Sprat",2050,0.398360525,168.1359,112.195,69.14594
"2737","ICES-AR_noCC","Herring",1974,0.7588798,231.55969,9.76504,266.0127707
"2738","ICES-AR_noCC","Herring",1975,1.3042258,160.38451,4.1549,253.936978
"2739","ICES-AR_noCC","Herring",1976,0.8217317,85.84528,2.27249,159.2551815
"2740","ICES-AR_noCC","Herring",1977,0.20984378,61.020586,1.40772,39.3143447
"2741","ICES-AR_noCC","Herring",1978,0,72.91383,1.13919,0
"2742","ICES-AR_noCC","Herring",1979,0,99.81087,4.2996,0
"2743","ICES-AR_noCC","Herring",1980,0.12016436,127.81693,15.4957,73.4498774
"2744","ICES-AR_noCC","Herring",1981,0.17640074,196.64405,20.8831,208.7451796
"2745","ICES-AR_noCC","Herring",1982,0.14514714,350.2555,30.5954,277.06982
"2746","ICES-AR_noCC","Herring",1983,0.32908226,619.4064,27.0698,430.2153877
"2747","ICES-AR_noCC","Herring",1984,0.52961984,922.1063,31.0249,460.933687
"2748","ICES-AR_noCC","Herring",1985,0.58612294,964.23796,46.2658,659.339468
"2749","ICES-AR_noCC","Herring",1986,0.48184306,915.1545,52.6667,752.730421
"2750","ICES-AR_noCC","Herring",1987,0.44578588,1041.9821,40.9552,1008.725363
"2751","ICES-AR_noCC","Herring",1988,0.45439118,1388.755,22.2127,1140.872967
"2752","ICES-AR_noCC","Herring",1989,0.38698212,1418.7947,19.8513,910.318178
"2753","ICES-AR_noCC","Herring",1990,0.37990196,1447.7683,19.5452,739.05632
"2754","ICES-AR_noCC","Herring",1991,0.39866822,1277.231,21.3652,685.045255
"2755","ICES-AR_noCC","Herring",1992,0.54486654,1037.9571,31.067,764.4316
"2756","ICES-AR_noCC","Herring",1993,0.73706082,739.9792,32.9629,687.90159
"2757","ICES-AR_noCC","Herring",1994,0.69873378,745.5892,24.9279,597.20772
"2758","ICES-AR_noCC","Herring",1995,0.81420278,717.5503,26.3676,595.416686
"2759","ICES-AR_noCC","Herring",1996,0.32842296,613.8649,26.9955,274.3717617
"2760","ICES-AR_noCC","Herring",1997,0.28901004,731.4918,17.2294,264.055839
"2761","ICES-AR_noCC","Herring",1998,0.43480576,993.3717,13.0516,380.193317
"2762","ICES-AR_noCC","Herring",1999,0.33357768,1051.398,38.7461,369.621777
"2763","ICES-AR_noCC","Herring",2000,0.3329749,1080.7987,24.9031,421.77943
"2764","ICES-AR_noCC","Herring",2001,0.26654598,1403.6539,67.4674,363.6912387
"2765","ICES-AR_noCC","Herring",2002,0.23786614,1741.8249,27.1564,390.438144
"2766","ICES-AR_noCC","Herring",2003,0.2481339,1976.9937,18.6826,487.43234
"2767","ICES-AR_noCC","Herring",2004,0.26330118,2185.2915,21.3184,589.575669
"2768","ICES-AR_noCC","Herring",2005,0.34292734,2156.3095,14.6768,665.39644
"2769","ICES-AR_noCC","Herring",2006,0.27782698,1591.1039,17.0225,513.246729
"2770","ICES-AR_noCC","Herring",2007,0.2450066,1244.5221,21.6824,406.368329
"2771","ICES-AR_noCC","Herring",2008,0.17291617,1111.3688,19.6346,258.712891
"2772","ICES-AR_noCC","Herring",2009,0.101812658,1248.4956,22.1427,168.588998
"2773","ICES-AR_noCC","Herring",2010,0.11508248,1322.1095,22.2495,186.255103
"2774","ICES-AR_noCC","Herring",2011,0.103211948,1772.3529,19.8325,224.0493293
"2775","ICES-AR_noCC","Herring",2012,0.196455128,2088.1422,19.1553,434.509325
"2776","ICES-AR_noCC","Herring",2013,0.22559307,1898.867,31.5267,511.21947
"2777","ICES-AR_noCC","Herring",2014,0.21804767,1702.954,35.9912,518.0419736
"2778","ICES-AR_noCC","Herring",2015,0.24194578,1629.382,9.70052,494.949169
"2779","ICES-AR_noCC","Herring",2016,0.246371,1879.231,14.828,563.618342
"2780","ICES-AR_noCC","Herring",2017,0.186973982,1712.107,7.49557,490.97533
"2781","ICES-AR_noCC","Herring",2018,0.24780678,1520.7794,17.7671,591.79746
"2782","ICES-AR_noCC","Herring",2019,0.223565024,1271.7445,14.1253,432.12261
"2783","ICES-AR_noCC","Herring",2020,0.21,1124.0798,23.3562,289.816234
"2784","ICES-AR_noCC","Herring",2022,0.30936244,1230.2944,23.2358,413.85382
"2785","ICES-AR_noCC","Herring",2023,0.29906158,1189.3271,23.3045,357.854766
"2786","ICES-AR_noCC","Herring",2024,0.2671981,1062.6113,23.333,285.787292
"2787","ICES-AR_noCC","Herring",2025,0.24507278,974.6207,23.162,256.919323
"2788","ICES-AR_noCC","Herring",2026,0.25855178,1028.2255,23.2866,289.691506
"2789","ICES-AR_noCC","Herring",2027,0.2878615,1144.7852,23.3479,350.76492
"2790","ICES-AR_noCC","Herring",2028,0.31,1239.6239,23.2165,398.5136
"2791","ICES-AR_noCC","Herring",2029,0.31,1265.5144,23.1563,402.24731
"2792","ICES-AR_noCC","Herring",2030,0.31,1242.7692,23.2097,394.03366
"2793","ICES-AR_noCC","Herring",2031,0.3027644,1204.0515,23.2829,376.84316
"2794","ICES-AR_noCC","Herring",2032,0.2994648,1190.9331,23.3023,371.90685
"2795","ICES-AR_noCC","Herring",2033,0.30286602,1204.4581,23.2822,380.52935
"2796","ICES-AR_noCC","Herring",2034,0.30796648,1224.7404,23.2467,391.42669
"2797","ICES-AR_noCC","Herring",2035,0.31,1234.0098,23.2283,395.09789
"2798","ICES-AR_noCC","Herring",2036,0.3090794,1229.1646,23.238,391.86596
"2799","ICES-AR_noCC","Herring",2037,0.30638056,1218.4346,23.2584,385.92509
"2800","ICES-AR_noCC","Herring",2038,0.3048743,1212.4434,23.269,383.19675
"2801","ICES-AR_noCC","Herring",2039,0.30533722,1214.2856,23.2658,384.7363
"2802","ICES-AR_noCC","Herring",2040,0.30680212,1220.1093,23.2553,388.06043
"2803","ICES-AR_noCC","Herring",2041,0.30785934,1224.3144,23.2475,390.14361
"2804","ICES-AR_noCC","Herring",2042,0.30786622,1224.3408,23.2474,389.86238
"2805","ICES-AR_noCC","Herring",2043,0.3071783,1221.6057,23.2526,388.24528
"2806","ICES-AR_noCC","Herring",2044,0.3065557,1219.1301,23.2571,386.98451
"2807","ICES-AR_noCC","Herring",2045,0.30645384,1218.7253,23.2579,386.92748
"2808","ICES-AR_noCC","Herring",2046,0.3067813,1220.0286,23.2555,387.73014
"2809","ICES-AR_noCC","Herring",2047,0.30715338,1221.5088,23.2527,388.51417
"2810","ICES-AR_noCC","Herring",2048,0.30727842,1222.0058,23.2518,388.70287
"2811","ICES-AR_noCC","Herring",2049,0.30714634,1221.4792,23.2528,388.35707
"2812","ICES-AR_noCC","Herring",2050,0.30694394,1220.674,23.2543,387.91895
"2813","ICES-AR_noCC","Nor.pout",1974,2.468944,289.16,296.519,732.53482
"2814","ICES-AR_noCC","Nor.pout",1975,1.64387465,279.994857,437.039,508.26122
"2815","ICES-AR_noCC","Nor.pout",1976,1.5224247,349.86366,324.145,472.6081
"2816","ICES-AR_noCC","Nor.pout",1977,1.0906025,342.06122,170.41,383.9666
"2817","ICES-AR_noCC","Nor.pout",1978,1.2317536,298.4487,210.768,253.75616
"2818","ICES-AR_noCC","Nor.pout",1979,1.32269955,257.6187,238.073,339.89802
"2819","ICES-AR_noCC","Nor.pout",1980,1.38928165,371.88192,125.229,534.6499
"2820","ICES-AR_noCC","Nor.pout",1981,1.12269295,287.05,191.22,431.92782
"2821","ICES-AR_noCC","Nor.pout",1982,1.21148445,158.147,224.416,390.19692
"2822","ICES-AR_noCC","Nor.pout",1983,1.5412998,240.68174,149.705,475.747
"2823","ICES-AR_noCC","Nor.pout",1984,1.79489345,264.03539,115.705,376.483903
"2824","ICES-AR_noCC","Nor.pout",1985,2.247639,172.7521,94.6504,227.634972
"2825","ICES-AR_noCC","Nor.pout",1986,1.3174862,89.14928,134.926,180.330076
"2826","ICES-AR_noCC","Nor.pout",1987,1.7503282,122.57884,41.5738,148.92635
"2827","ICES-AR_noCC","Nor.pout",1988,0.94258805,83.0002,88.6904,109.21943
"2828","ICES-AR_noCC","Nor.pout",1989,1.07631695,75.1807,90.5653,166.74228
"2829","ICES-AR_noCC","Nor.pout",1990,1.1923404,122.70078,109.104,138.8413
"2830","ICES-AR_noCC","Nor.pout",1991,1.7090076,139.47559,129.943,189.81918
"2831","ICES-AR_noCC","Nor.pout",1992,0.96790925,162.5858,89.6293,302.27539
"2832","ICES-AR_noCC","Nor.pout",1993,1.65956005,203.9983,68.3101,181.097588
"2833","ICES-AR_noCC","Nor.pout",1994,1.29326465,89.22873,173.415,183.61828
"2834","ICES-AR_noCC","Nor.pout",1995,0.7277371,160.57614,88.3115,231.894454
"2835","ICES-AR_noCC","Nor.pout",1996,0.82572245,245.01284,121.218,156.22424
"2836","ICES-AR_noCC","Nor.pout",1997,0.74697155,166.1471,37.9921,156.781548
"2837","ICES-AR_noCC","Nor.pout",1998,0.60588335,198.22325,79.2273,73.980497
"2838","ICES-AR_noCC","Nor.pout",1999,0.86846575,105.3018,112.487,92.388104
"2839","ICES-AR_noCC","Nor.pout",2000,0.7485117,139.67954,51.1592,185.103762
"2840","ICES-AR_noCC","Nor.pout",2001,0.28780255,183.1745,72.9102,64.358235
"2841","ICES-AR_noCC","Nor.pout",2002,0.7289192,106.6846,42.5673,77.13822
"2842","ICES-AR_noCC","Nor.pout",2003,0.933536375,59.4979,19.3656,24.569144
"2843","ICES-AR_noCC","Nor.pout",2004,0.65050853,36.292,25.2027,13.487771
"2844","ICES-AR_noCC","Nor.pout",2005,0,23.86979,57.4175,0.04144
"2845","ICES-AR_noCC","Nor.pout",2006,0.862815205,48.74232,38.2544,46.529024
"2846","ICES-AR_noCC","Nor.pout",2007,0,60.06158,52.3778,5.799451
"2847","ICES-AR_noCC","Nor.pout",2008,0.4841404425,73.3772,87.4364,34.84358
"2848","ICES-AR_noCC","Nor.pout",2009,0.4917373605,98.91465,94.3184,45.821459
"2849","ICES-AR_noCC","Nor.pout",2010,1.03404665,178.45056,24.7261,131.191062
"2850","ICES-AR_noCC","Nor.pout",2011,0.051916797,148.28922,53.3982,6.839861
"2851","ICES-AR_noCC","Nor.pout",2012,0.0778698,72.5022,103.849,26.946185
